Customer_Id,Gender,Device_Type,Customer_Type,Product_Category,Product,Brand,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Method,Order_Priority,Platform
4205,Male,Tablet,Returning,Groceries,Rice,Dabur,13921,5,44,673,42,Wallet,Low,Q-Commerce
1711,Male,Desktop,Returning,Clothing,Jacket,GAP,29147,9,11,207,125,UPI,Medium,Q-Commerce
3070,Male,Tablet,Returning,Groceries,Pasta,Amul,49438,3,29,618,183,Credit Card,Low,Q-Commerce
1814,Male,Tablet,Returning,Clothing,Jacket,Calvin Klein,11474,7,44,4104,88,UPI,Medium,Q-Commerce
1345,Male,Tablet,Returning,Home Appliances,Vacuum Cleaner,Samsung,3000,3,40,3666,156,Cash,Medium,Q-Commerce
3349,Female,Mobile,New,Groceries,Flour,Nestle,48186,6,11,3954,140,Credit Card,Low,Q-Commerce
1362,Female,Desktop,Returning,Clothing,Sweater,Lee,8613,8,24,4154,124,Cash,Low,Q-Commerce
3443,Female,Mobile,Returning,Clothing,Dress,Lee,28080,2,28,4654,107,UPI,Medium,Q-Commerce
3265,Male,Mobile,New,Toys,Board Game,LEGO,47706,8,32,4689,68,Cash,High,Q-Commerce
3188,Female,Desktop,Returning,Home Appliances,Iron,Whirlpool,31260,1,9,2686,45,Credit Card,Medium,Q-Commerce
4687,Male,Mobile,New,Toys,Board Game,Hot Wheels,32523,4,40,2089,46,Wallet,Medium,Q-Commerce
4005,Male,Mobile,Returning,Clothing,Sweater,Lee,12305,7,35,2910,188,Credit Card,Low,Q-Commerce
4281,Male,Mobile,New,Clothing,Jacket,Wrangler,42989,1,37,4240,102,Credit Card,Low,Q-Commerce
1984,Female,Desktop,Returning,Electronics,Smartphone,Vivo,8231,6,28,1350,153,Credit Card,High,Q-Commerce
4040,Male,Tablet,Returning,Clothing,Sweater,Bershka,34213,6,14,3019,126,Cash,Medium,Q-Commerce
4694,Female,Desktop,Returning,Toys,Toy Car,Fisher-Price,28716,7,42,3082,106,Credit Card,Medium,Q-Commerce
2639,Female,Desktop,Returning,Clothing,Sweater,Bershka,42161,9,48,4262,85,Credit Card,High,Q-Commerce
1827,Male,Desktop,Returning,Beauty,Face Wash,Revlon,30274,7,9,1529,80,Credit Card,High,Q-Commerce
3730,Male,Mobile,New,Electronics,Smartwatch,Micromax,35752,3,35,4505,86,UPI,Medium,Q-Commerce
4531,Female,Tablet,New,Clothing,Dress,Wrangler,40896,4,13,4004,85,Cash,Medium,Q-Commerce
4051,Female,Desktop,Returning,Toys,Board Game,Hot Wheels,11960,1,36,2422,62,UPI,High,Q-Commerce
1355,Female,Desktop,New,Toys,Puzzle,Play-Doh,11794,5,45,1993,172,Credit Card,Low,Q-Commerce
4055,Female,Tablet,Returning,Books,Comic,Rupa,10559,7,9,123,126,UPI,Medium,Q-Commerce
2347,Female,Tablet,Returning,Toys,Puzzle,Fisher-Price,45585,3,31,3953,81,Wallet,Medium,Q-Commerce
4204,Female,Tablet,Returning,Electronics,Smartwatch,Vivo,32356,6,32,1492,32,Credit Card,Medium,Q-Commerce
3935,Male,Mobile,New,Toys,Puzzle,Hot Wheels,8317,3,47,4039,102,UPI,Medium,Q-Commerce
4876,Female,Tablet,Returning,Beauty,Shampoo,Lakme,28881,4,16,4952,43,Credit Card,High,Q-Commerce
2863,Female,Mobile,New,Groceries,Flour,Tata,3533,5,9,3944,137,Wallet,High,Q-Commerce
1126,Female,Desktop,Returning,Beauty,Face Wash,Lakme,13471,6,12,3863,116,Credit Card,High,Q-Commerce
4177,Female,Mobile,Returning,Home Appliances,Iron,Samsung,889,6,21,1336,96,Credit Card,High,Q-Commerce
4056,Male,Tablet,New,Beauty,Perfume,Maybelline,31495,1,12,600,114,UPI,High,Q-Commerce
1603,Male,Mobile,Returning,Electronics,Laptop,Asus,9935,8,38,2501,185,Credit Card,Low,Q-Commerce
4870,Female,Tablet,New,Electronics,Tablet,Oppo,20231,3,27,2201,27,Wallet,Low,Q-Commerce
4449,Female,Mobile,Returning,Books,Textbook,Scholastic,511,4,22,3561,77,Wallet,Low,Q-Commerce
2928,Female,Desktop,Returning,Toys,Puzzle,Hot Wheels,10208,8,14,1937,177,UPI,Low,Q-Commerce
2013,Male,Mobile,Returning,Books,Textbook,Macmillan,18504,5,43,2240,38,Credit Card,High,Q-Commerce
1050,Male,Desktop,New,Electronics,Tablet,Oppo,26833,6,45,2811,49,Cash,High,Q-Commerce
4100,Male,Tablet,Returning,Toys,Action Figure,Fisher-Price,23037,1,48,4352,74,Credit Card,Low,Q-Commerce
4533,Male,Desktop,New,Electronics,Smartwatch,Oppo,25336,8,48,2643,193,Cash,High,Q-Commerce
4367,Male,Tablet,Returning,Electronics,Smartwatch,Oppo,9011,5,9,873,185,Credit Card,High,Q-Commerce
4368,Male,Tablet,Returning,Groceries,Flour,Tata,12973,1,47,1156,36,Wallet,Medium,Q-Commerce
4797,Female,Desktop,New,Beauty,Shampoo,Nivea,10968,7,21,2269,117,Wallet,Medium,Q-Commerce
3826,Male,Desktop,Returning,Books,Novel,Scholastic,35195,2,15,3819,145,Credit Card,Low,Q-Commerce
2430,Male,Mobile,Returning,Books,Biography,Oxford,3332,6,23,411,56,Credit Card,High,Q-Commerce
2792,Female,Mobile,New,Clothing,Jacket,GAP,23862,3,25,4187,74,Wallet,Medium,Q-Commerce
3861,Male,Desktop,New,Home Appliances,Air Fryer,Panasonic,21000,6,48,1813,135,Credit Card,High,Q-Commerce
2636,Female,Desktop,New,Groceries,Sugar,Dabur,515,9,7,4645,153,Credit Card,Medium,Q-Commerce
4476,Male,Desktop,Returning,Electronics,Tablet,Oppo,11219,6,44,4277,88,UPI,Low,Q-Commerce
4417,Female,Desktop,New,Electronics,Laptop,Asus,4366,1,47,3007,61,UPI,High,Q-Commerce
2645,Female,Tablet,New,Groceries,Sugar,Britannia,16486,6,5,2522,84,UPI,High,Q-Commerce
3467,Female,Desktop,Returning,Toys,Action Figure,Mattel,29177,3,28,1126,99,Cash,Medium,Q-Commerce
2205,Female,Desktop,New,Books,Comic,Oxford,2845,4,40,1470,113,Wallet,Low,Q-Commerce
4030,Female,Desktop,New,Electronics,Headphones,Lenovo,26016,4,10,513,29,Credit Card,Medium,Q-Commerce
3872,Male,Desktop,Returning,Home Appliances,Mixer,Whirlpool,8950,9,14,1428,187,Wallet,Low,Q-Commerce
4072,Male,Tablet,New,Clothing,Jeans,Bershka,15849,8,44,2290,199,Credit Card,Low,Q-Commerce
2854,Female,Mobile,Returning,Books,Textbook,Penguin,1563,7,38,4139,43,Credit Card,Low,Q-Commerce
1566,Female,Mobile,New,Beauty,Foundation,Revlon,17159,5,28,2484,40,Wallet,High,Q-Commerce
3418,Female,Mobile,New,Home Appliances,Vacuum Cleaner,Samsung,44251,4,27,4802,199,Cash,Medium,Q-Commerce
1935,Male,Mobile,Returning,Groceries,Pasta,Tata,35834,3,24,1845,122,Cash,High,Q-Commerce
2934,Female,Mobile,New,Books,Comic,Penguin,21806,1,42,3946,98,Cash,High,Q-Commerce
3708,Female,Tablet,Returning,Beauty,Face Wash,Revlon,35198,9,39,844,152,Cash,High,Q-Commerce
4502,Female,Mobile,New,Clothing,Jeans,Calvin Klein,15440,8,38,3117,183,UPI,Low,Q-Commerce
4016,Female,Tablet,New,Toys,Toy Car,Mattel,4082,1,40,3337,134,Wallet,Low,Q-Commerce
2332,Male,Tablet,Returning,Groceries,Rice,Amul,1831,2,20,1349,41,Cash,Low,Q-Commerce
4208,Female,Mobile,Returning,Toys,Board Game,Play-Doh,8566,1,27,4253,155,Cash,Low,Q-Commerce
1201,Female,Mobile,New,Home Appliances,Iron,Panasonic,26632,1,48,4401,71,Cash,Low,Q-Commerce
4507,Male,Mobile,New,Electronics,Smartphone,Lenovo,13736,9,5,2487,148,Cash,Low,Q-Commerce
3360,Female,Desktop,New,Toys,Board Game,Play-Doh,979,5,13,774,103,UPI,High,Q-Commerce
1116,Female,Tablet,Returning,Electronics,Tablet,Lenovo,21393,3,16,1282,47,Credit Card,Low,Q-Commerce
4737,Male,Mobile,Returning,Home Appliances,Mixer,Samsung,3546,2,41,3132,50,Cash,Medium,Q-Commerce
1936,Male,Desktop,New,Beauty,Shampoo,Lakme,28670,8,21,3267,72,UPI,Low,Q-Commerce
4874,Male,Tablet,New,Books,Novel,Macmillan,1988,8,7,3156,171,UPI,High,Q-Commerce
1574,Female,Desktop,New,Clothing,Jeans,Bershka,14220,6,42,1640,64,UPI,Medium,Q-Commerce
3291,Female,Desktop,Returning,Beauty,Foundation,Maybelline,48677,2,33,589,154,Credit Card,High,Q-Commerce
1536,Male,Mobile,New,Clothing,Dress,GAP,27900,1,35,158,149,Wallet,High,Q-Commerce
2625,Male,Tablet,Returning,Toys,Doll,LEGO,18976,6,39,2121,82,Cash,Medium,Q-Commerce
3122,Male,Desktop,Returning,Clothing,Jeans,GAP,30992,1,42,1746,102,Credit Card,Low,Q-Commerce
4877,Female,Tablet,New,Toys,Board Game,Hot Wheels,30466,6,30,4644,60,UPI,High,Q-Commerce
1385,Female,Mobile,Returning,Clothing,Jacket,Calvin Klein,29446,2,17,3087,108,Credit Card,High,Q-Commerce
4974,Male,Tablet,Returning,Groceries,Pasta,Tata,27010,7,23,2469,42,Wallet,Medium,Q-Commerce
4281,Female,Desktop,New,Beauty,Foundation,Lakme,48662,2,36,1238,197,UPI,Low,Q-Commerce
1474,Male,Desktop,New,Groceries,Flour,Nestle,30699,2,31,99,93,Wallet,Medium,Q-Commerce
1417,Female,Tablet,New,Books,Textbook,Macmillan,24539,6,43,3744,180,Wallet,Medium,Q-Commerce
3394,Female,Desktop,New,Books,Novel,Macmillan,41603,4,17,3646,62,UPI,High,Q-Commerce
4600,Female,Desktop,New,Electronics,Smartwatch,Micromax,19688,6,38,120,74,Cash,Low,Q-Commerce
3687,Female,Desktop,New,Electronics,Headphones,Vivo,43346,8,23,2004,70,Wallet,High,Q-Commerce
1938,Male,Mobile,New,Electronics,Smartphone,Micromax,8490,3,23,541,117,UPI,Low,Q-Commerce
1954,Female,Mobile,Returning,Home Appliances,Vacuum Cleaner,Whirlpool,27670,5,7,523,184,Credit Card,Medium,Q-Commerce
1875,Female,Desktop,New,Books,Cookbook,Oxford,9475,5,7,4131,82,Credit Card,Low,Q-Commerce
1762,Male,Tablet,New,Clothing,Dress,GAP,4773,9,30,4169,86,Wallet,High,Q-Commerce
2202,Female,Mobile,New,Toys,Puzzle,Play-Doh,27905,7,10,518,192,UPI,Low,Q-Commerce
2205,Male,Tablet,New,Home Appliances,Iron,Panasonic,6961,9,17,1510,90,Wallet,Low,Q-Commerce
1663,Male,Desktop,New,Clothing,T-shirt,GAP,40826,8,42,4359,126,Cash,High,Q-Commerce
1024,Female,Desktop,New,Beauty,Perfume,L'Oréal,28594,3,31,4292,196,Credit Card,High,Q-Commerce
2990,Female,Tablet,Returning,Books,Comic,Rupa,9232,2,45,1759,148,Cash,High,Q-Commerce
2203,Male,Mobile,New,Toys,Toy Car,Hot Wheels,7875,3,28,3550,183,Wallet,Medium,Q-Commerce
1709,Male,Tablet,Returning,Toys,Toy Car,Hot Wheels,14160,6,14,1489,188,Cash,High,Q-Commerce
4572,Male,Tablet,New,Toys,Board Game,Hot Wheels,24773,4,20,1078,113,Cash,Medium,Q-Commerce
2879,Female,Desktop,Returning,Electronics,Smartphone,Asus,912,1,27,893,197,Wallet,Low,Q-Commerce
2184,Male,Mobile,Returning,Toys,Doll,LEGO,26859,9,16,921,115,Wallet,Low,Q-Commerce
3224,Male,Tablet,Returning,Toys,Puzzle,LEGO,38645,6,32,2947,196,Wallet,High,Q-Commerce
1284,Male,Mobile,New,Books,Biography,Rupa,29663,1,17,772,66,Cash,Medium,Q-Commerce
1062,Female,Desktop,New,Clothing,Jacket,Calvin Klein,43187,3,22,2880,146,UPI,Medium,Q-Commerce
2002,Male,Mobile,New,Home Appliances,Mixer,Whirlpool,6227,1,6,3450,29,UPI,Medium,Q-Commerce
1661,Female,Desktop,New,Home Appliances,Microwave,LG,16407,9,21,3361,63,UPI,High,Q-Commerce
3713,Female,Mobile,New,Clothing,Jacket,Lee,13788,4,27,2924,63,Cash,High,Q-Commerce
3203,Male,Tablet,New,Groceries,Pasta,Nestle,34695,2,27,2053,128,Credit Card,Medium,Q-Commerce
4953,Female,Desktop,Returning,Groceries,Cooking Oil,Dabur,20394,4,5,2101,23,Credit Card,Low,Q-Commerce
2492,Male,Tablet,Returning,Beauty,Shampoo,L'Oréal,49373,2,47,1787,83,Wallet,Low,Q-Commerce
4120,Female,Desktop,Returning,Books,Biography,Macmillan,34905,6,18,4185,167,UPI,High,Q-Commerce
1966,Female,Mobile,New,Groceries,Flour,Britannia,25255,6,16,2674,73,Credit Card,High,Q-Commerce
1848,Male,Mobile,New,Groceries,Sugar,Tata,20280,7,18,1336,134,UPI,Medium,Q-Commerce
2107,Male,Desktop,Returning,Books,Novel,Oxford,5177,9,48,626,188,Cash,Medium,Q-Commerce
4432,Male,Desktop,New,Clothing,Jacket,Calvin Klein,47048,9,42,837,49,Wallet,Medium,Q-Commerce
1688,Female,Desktop,New,Beauty,Perfume,Lakme,7622,4,45,1617,90,Wallet,Low,Q-Commerce
1147,Female,Mobile,New,Beauty,Shampoo,Nivea,1794,9,48,1938,188,Wallet,Medium,Q-Commerce
4701,Male,Desktop,Returning,Beauty,Shampoo,L'Oréal,47957,8,20,213,113,Wallet,Medium,Q-Commerce
1341,Male,Desktop,Returning,Groceries,Rice,Dabur,43042,1,38,451,155,Wallet,High,Q-Commerce
3523,Female,Tablet,New,Clothing,Jacket,Bershka,48570,7,22,2582,104,Wallet,High,Q-Commerce
2086,Female,Desktop,Returning,Beauty,Lipstick,Lakme,41055,7,14,402,128,Wallet,Medium,Q-Commerce
2724,Female,Tablet,Returning,Books,Comic,Scholastic,9055,4,23,722,90,UPI,High,Q-Commerce
2383,Male,Tablet,New,Beauty,Shampoo,Revlon,2616,7,34,2934,179,Credit Card,Medium,Q-Commerce
3608,Female,Tablet,New,Home Appliances,Vacuum Cleaner,Bosch,11047,5,8,3203,59,UPI,Medium,Q-Commerce
1326,Male,Mobile,Returning,Electronics,Tablet,Oppo,13210,5,11,314,174,UPI,Medium,Q-Commerce
2792,Female,Tablet,Returning,Clothing,Sweater,Calvin Klein,3061,5,20,1115,186,Credit Card,High,Q-Commerce
2759,Female,Desktop,New,Electronics,Smartphone,Vivo,28192,6,41,3504,142,UPI,Medium,Q-Commerce
4212,Male,Mobile,New,Clothing,Jeans,Wrangler,39307,7,9,256,52,Wallet,High,Q-Commerce
1989,Male,Mobile,New,Toys,Action Figure,Hot Wheels,40668,5,43,4255,85,UPI,Low,Q-Commerce
3262,Male,Mobile,Returning,Books,Textbook,Rupa,41136,9,37,3551,124,Wallet,Low,Q-Commerce
3482,Female,Mobile,Returning,Toys,Board Game,Play-Doh,31586,9,39,457,98,Credit Card,High,Q-Commerce
4962,Female,Mobile,New,Groceries,Cooking Oil,Britannia,31055,7,38,4985,32,UPI,Low,Q-Commerce
1951,Female,Mobile,New,Groceries,Cooking Oil,Nestle,35810,3,37,1709,115,Cash,Low,Q-Commerce
1722,Male,Mobile,New,Toys,Puzzle,Fisher-Price,39988,4,43,2806,48,UPI,Low,Q-Commerce
4389,Female,Tablet,New,Clothing,Jeans,Wrangler,17767,4,14,328,87,Credit Card,Medium,Q-Commerce
3079,Male,Desktop,Returning,Beauty,Lipstick,Lakme,1672,7,7,1939,157,Cash,Low,Q-Commerce
3717,Male,Desktop,New,Electronics,Tablet,Oppo,40306,2,33,100,119,Wallet,Medium,Q-Commerce
3332,Male,Tablet,New,Books,Biography,Rupa,22479,5,39,4576,95,Cash,High,Q-Commerce
4376,Female,Tablet,Returning,Beauty,Shampoo,Maybelline,15185,4,35,3914,147,Wallet,High,Q-Commerce
1428,Female,Mobile,New,Groceries,Flour,Amul,29044,9,43,2648,174,Credit Card,Low,Q-Commerce
2500,Male,Mobile,Returning,Beauty,Face Wash,Maybelline,27238,1,19,373,118,Wallet,Medium,Q-Commerce
1285,Female,Tablet,Returning,Toys,Puzzle,Play-Doh,44135,3,5,4063,123,Credit Card,High,Q-Commerce
4215,Male,Mobile,Returning,Toys,Board Game,Hot Wheels,27170,6,23,4110,89,UPI,High,Q-Commerce
4495,Male,Desktop,New,Home Appliances,Air Fryer,Whirlpool,49248,4,41,2472,64,Cash,Medium,Q-Commerce
4090,Female,Desktop,Returning,Home Appliances,Vacuum Cleaner,Bosch,25188,3,31,1854,197,Cash,Low,Q-Commerce
3065,Male,Mobile,New,Electronics,Tablet,Lenovo,7042,6,25,4693,195,Cash,High,Q-Commerce
1768,Male,Mobile,Returning,Groceries,Sugar,Tata,25867,3,11,1494,190,Wallet,Low,Q-Commerce
3637,Female,Mobile,Returning,Clothing,Jeans,Calvin Klein,27439,7,47,4521,33,Credit Card,Low,Q-Commerce
2394,Male,Desktop,Returning,Books,Biography,Macmillan,49702,1,37,2206,116,UPI,Medium,Q-Commerce
4246,Male,Mobile,New,Toys,Puzzle,Fisher-Price,16265,9,6,1828,191,Credit Card,Low,Q-Commerce
4057,Male,Tablet,New,Books,Comic,Macmillan,643,2,18,2588,175,Cash,High,Q-Commerce
1193,Male,Mobile,Returning,Groceries,Cooking Oil,Amul,6301,4,46,3344,185,Wallet,Medium,Q-Commerce
3549,Male,Tablet,New,Clothing,Jacket,GAP,27651,6,7,2646,94,UPI,Low,Q-Commerce
1987,Male,Mobile,Returning,Home Appliances,Vacuum Cleaner,LG,22136,6,18,1778,52,UPI,Medium,Q-Commerce
2136,Male,Mobile,Returning,Toys,Puzzle,Mattel,21369,8,9,3718,169,Wallet,Medium,Q-Commerce
3161,Female,Desktop,Returning,Electronics,Smartphone,Asus,7837,8,21,2330,160,Credit Card,Medium,Q-Commerce
4293,Female,Tablet,Returning,Books,Comic,Scholastic,25035,4,43,1624,112,Wallet,Low,Q-Commerce
2701,Male,Tablet,New,Groceries,Cooking Oil,Dabur,32785,6,5,2651,153,Cash,Medium,Q-Commerce
1946,Male,Tablet,Returning,Books,Textbook,Oxford,43480,9,47,1012,125,Cash,Low,Q-Commerce
1830,Female,Desktop,New,Home Appliances,Microwave,Whirlpool,8616,7,32,1379,62,Cash,Medium,Q-Commerce
4715,Female,Tablet,Returning,Home Appliances,Iron,Panasonic,20614,8,42,3574,47,UPI,Low,Q-Commerce
2920,Female,Desktop,Returning,Clothing,Sweater,Lee,48015,8,18,4252,77,Cash,Medium,Q-Commerce
4335,Female,Mobile,Returning,Electronics,Headphones,Asus,14498,2,21,1298,34,Credit Card,Low,Q-Commerce
3972,Female,Mobile,Returning,Home Appliances,Mixer,Panasonic,30779,7,19,1603,171,UPI,High,Q-Commerce
1054,Male,Tablet,Returning,Clothing,Dress,Calvin Klein,42334,3,11,109,126,Credit Card,High,Q-Commerce
4942,Female,Mobile,New,Home Appliances,Mixer,Samsung,33481,7,46,3263,133,UPI,Medium,Q-Commerce
4714,Female,Mobile,New,Toys,Puzzle,Hot Wheels,30289,2,11,167,109,Credit Card,High,Q-Commerce
1799,Female,Tablet,Returning,Beauty,Shampoo,Nivea,15405,1,28,335,45,Cash,Low,Q-Commerce
1777,Male,Mobile,New,Clothing,Sweater,GAP,31438,9,30,1742,129,UPI,High,Q-Commerce
2481,Male,Tablet,New,Clothing,T-shirt,Bershka,12800,1,18,68,114,Credit Card,Low,Q-Commerce
2901,Male,Tablet,Returning,Books,Biography,Oxford,18702,1,23,1055,148,UPI,Low,Q-Commerce
3209,Male,Mobile,Returning,Home Appliances,Air Fryer,Samsung,3994,3,30,3743,101,UPI,High,Q-Commerce
4451,Male,Mobile,Returning,Clothing,Sweater,Calvin Klein,985,1,20,4261,65,Cash,High,Q-Commerce
3134,Male,Mobile,Returning,Groceries,Pasta,Nestle,40812,7,38,3386,20,UPI,Low,Q-Commerce
1054,Female,Mobile,New,Toys,Toy Car,Fisher-Price,19899,7,6,170,70,Wallet,High,Q-Commerce
4547,Male,Mobile,New,Books,Comic,Oxford,45183,8,5,2719,183,Credit Card,High,Q-Commerce
2823,Male,Desktop,New,Books,Biography,Oxford,36747,2,40,2583,88,Wallet,Medium,Q-Commerce
2201,Female,Mobile,New,Beauty,Lipstick,Maybelline,7429,7,39,4816,88,UPI,Low,Q-Commerce
4462,Male,Desktop,Returning,Toys,Puzzle,Fisher-Price,45674,9,47,4240,147,Credit Card,Medium,Q-Commerce
4420,Female,Tablet,Returning,Groceries,Pasta,Tata,29103,5,28,3520,85,Wallet,Low,Q-Commerce
4079,Female,Mobile,Returning,Toys,Action Figure,Mattel,46467,3,9,2643,118,Wallet,High,Q-Commerce
1832,Male,Mobile,Returning,Clothing,Sweater,GAP,5437,9,33,4970,49,Cash,Low,Q-Commerce
1312,Female,Mobile,New,Beauty,Foundation,Lakme,33931,1,45,4760,155,Wallet,High,Q-Commerce
3806,Female,Tablet,New,Groceries,Cooking Oil,Britannia,39584,3,5,4455,21,UPI,Medium,Q-Commerce
2858,Female,Desktop,Returning,Beauty,Lipstick,Revlon,13574,2,13,4822,119,Credit Card,Low,Q-Commerce
3007,Female,Desktop,New,Toys,Doll,Mattel,736,2,40,4313,122,UPI,Medium,Q-Commerce
3006,Male,Mobile,New,Electronics,Smartphone,Vivo,23570,3,20,2629,44,Wallet,Low,Q-Commerce
3490,Female,Mobile,Returning,Toys,Puzzle,Hot Wheels,11976,7,19,1182,166,UPI,Medium,Q-Commerce
2790,Male,Mobile,New,Clothing,Sweater,Bershka,20227,6,14,248,90,Wallet,High,Q-Commerce
1327,Female,Mobile,Returning,Beauty,Perfume,Nivea,39818,9,41,451,123,Cash,Low,Q-Commerce
4125,Female,Tablet,New,Electronics,Laptop,Micromax,47132,3,20,4329,33,UPI,Medium,Q-Commerce
3808,Female,Mobile,New,Clothing,Dress,Wrangler,18839,5,42,3851,151,UPI,High,Q-Commerce
4310,Male,Tablet,Returning,Beauty,Face Wash,Revlon,23039,9,40,66,193,Cash,High,Q-Commerce
4300,Male,Mobile,Returning,Beauty,Face Wash,L'Oréal,728,3,19,4699,52,UPI,Low,Q-Commerce
3626,Male,Desktop,Returning,Toys,Doll,Play-Doh,21944,8,7,3064,56,Wallet,Low,Q-Commerce
4122,Female,Desktop,New,Home Appliances,Air Fryer,LG,28488,9,23,1094,126,Cash,Low,Q-Commerce
4680,Female,Mobile,Returning,Beauty,Perfume,L'Oréal,23699,7,45,1224,49,UPI,Medium,Q-Commerce
4675,Female,Mobile,New,Beauty,Lipstick,Lakme,16592,6,41,1889,174,Wallet,High,Q-Commerce
4054,Female,Tablet,Returning,Books,Biography,Macmillan,36154,6,7,1388,139,Wallet,High,Q-Commerce
2287,Male,Mobile,New,Home Appliances,Microwave,Bosch,12951,6,12,689,32,Credit Card,Low,Q-Commerce
4489,Female,Mobile,Returning,Beauty,Face Wash,Nivea,14491,5,28,507,101,Credit Card,High,Q-Commerce
4874,Male,Mobile,Returning,Toys,Doll,LEGO,13169,7,18,1055,57,Credit Card,High,Q-Commerce
3143,Female,Desktop,New,Books,Cookbook,Rupa,7374,7,39,1125,199,Cash,Low,Q-Commerce
2111,Male,Tablet,New,Books,Comic,Scholastic,29753,7,20,855,92,Wallet,High,Q-Commerce
4149,Male,Desktop,Returning,Electronics,Headphones,Vivo,24489,3,11,4530,106,Cash,High,Q-Commerce
2311,Female,Tablet,New,Clothing,Dress,GAP,19703,6,45,4732,114,Cash,Low,Q-Commerce
4191,Female,Desktop,Returning,Books,Cookbook,Macmillan,3489,9,39,912,85,Cash,Medium,Q-Commerce
3861,Male,Mobile,New,Groceries,Flour,Dabur,42546,9,12,3933,187,Cash,Low,Q-Commerce
3538,Female,Desktop,New,Books,Biography,Oxford,7638,4,16,3209,185,Cash,High,Q-Commerce
4983,Female,Desktop,Returning,Groceries,Pasta,Dabur,35261,9,20,1504,60,UPI,Low,Q-Commerce
1451,Male,Tablet,Returning,Home Appliances,Iron,Samsung,29417,2,8,2678,152,Credit Card,Low,Q-Commerce
2523,Male,Tablet,New,Electronics,Laptop,Asus,36313,8,39,1243,75,Cash,High,Q-Commerce
1164,Male,Desktop,New,Groceries,Rice,Tata,6693,2,49,4811,68,UPI,High,Q-Commerce
1181,Male,Tablet,New,Electronics,Tablet,Vivo,16657,5,45,2914,115,UPI,Medium,Q-Commerce
3516,Female,Tablet,New,Electronics,Headphones,Micromax,18876,6,49,2203,186,Wallet,Medium,Q-Commerce
1909,Male,Tablet,Returning,Electronics,Headphones,Vivo,20483,2,36,376,74,Cash,High,Q-Commerce
3782,Male,Tablet,Returning,Groceries,Cooking Oil,Dabur,47527,9,16,1943,22,Credit Card,Medium,Q-Commerce
1822,Male,Tablet,New,Groceries,Sugar,Britannia,34573,6,25,4410,155,Wallet,Medium,Q-Commerce
1943,Female,Desktop,Returning,Electronics,Tablet,Lenovo,23247,8,19,371,92,Cash,Low,Q-Commerce
3001,Male,Tablet,New,Home Appliances,Iron,Bosch,32126,4,39,2413,35,Wallet,Low,Q-Commerce
3054,Female,Mobile,New,Electronics,Laptop,Vivo,38735,3,7,4253,45,Credit Card,Medium,Q-Commerce
1329,Male,Desktop,New,Home Appliances,Iron,Whirlpool,4959,4,6,1878,179,Credit Card,Low,Q-Commerce
1774,Male,Desktop,Returning,Clothing,Sweater,Bershka,5587,1,10,3630,101,Cash,Low,Q-Commerce
4744,Female,Desktop,New,Home Appliances,Vacuum Cleaner,Panasonic,15398,1,20,2638,27,Credit Card,High,Q-Commerce
3198,Male,Tablet,Returning,Home Appliances,Iron,Panasonic,41501,8,27,3091,122,Credit Card,Medium,Q-Commerce
4156,Male,Mobile,Returning,Home Appliances,Iron,Whirlpool,15258,1,35,1600,136,Credit Card,Medium,Q-Commerce
1146,Female,Tablet,New,Electronics,Smartphone,Asus,47738,5,45,287,79,Cash,High,Q-Commerce
4695,Male,Desktop,Returning,Beauty,Foundation,Maybelline,15621,9,34,1082,31,Wallet,High,Q-Commerce
4452,Male,Desktop,New,Clothing,T-shirt,Bershka,18166,3,7,2433,181,Wallet,High,Q-Commerce
1914,Male,Desktop,New,Clothing,Dress,Lee,46770,2,20,3443,140,Wallet,Low,Q-Commerce
2571,Male,Desktop,Returning,Clothing,Jeans,Bershka,32499,5,8,2098,177,Wallet,High,Q-Commerce
2308,Female,Tablet,New,Beauty,Shampoo,Lakme,48351,2,40,170,63,Wallet,High,Q-Commerce
3747,Male,Mobile,Returning,Clothing,Sweater,GAP,49415,1,32,3130,185,Wallet,High,Q-Commerce
1081,Female,Mobile,Returning,Clothing,T-shirt,Bershka,49493,9,32,4458,172,Wallet,High,Q-Commerce
1513,Male,Desktop,Returning,Groceries,Rice,Britannia,39377,9,7,233,171,Credit Card,Low,Q-Commerce
2920,Female,Mobile,New,Toys,Board Game,Mattel,35388,1,30,3781,116,Wallet,Medium,Q-Commerce
3862,Male,Desktop,Returning,Groceries,Sugar,Britannia,44605,4,43,1843,156,Credit Card,High,Q-Commerce
3756,Female,Desktop,New,Electronics,Tablet,Vivo,27758,5,17,4914,103,UPI,High,Q-Commerce
2939,Male,Mobile,New,Electronics,Headphones,Vivo,14393,2,11,379,67,Cash,Medium,Q-Commerce
4594,Female,Desktop,Returning,Home Appliances,Microwave,Samsung,21380,9,17,2568,71,Credit Card,Medium,Q-Commerce
1745,Female,Mobile,Returning,Books,Comic,Macmillan,32212,9,8,4967,55,Cash,High,Q-Commerce
4070,Male,Desktop,New,Toys,Board Game,LEGO,30443,9,20,1092,124,Cash,High,Q-Commerce
2409,Female,Mobile,Returning,Beauty,Foundation,Lakme,5806,8,32,1353,167,UPI,Medium,Q-Commerce
1706,Male,Desktop,Returning,Groceries,Rice,Dabur,28800,6,17,4272,123,Wallet,High,Q-Commerce
